morton_code,lat,lon,abs_per_traversal,abs_per_traversal_shrunk,abs_events,n_rides,abs_per_1k_points,stop_rate,flow_index,crowd_v_p50,crowd_v_p85,demand_p90,radius_p50,grade_mean,elev_mean,n_points
122010022022221322,47.4495,11.26659,0.01754,0.01366,1,57,1.56986,0.08772,0.73684,10.27779,12.77779,9.19744,69.85526,0.11177,911.77295,637
122010022202313133,47.6083,11.3374,0.01724,0.01349,1,58,2.6455,0.0,0.94828,18.33333,24.05556,18.93199,176.92427,-0.54903,821.1124,378
122010022202120100,47.57166,11.3006,0.01695,0.01332,1,59,2.20751,0.05085,0.89831,12.08334,15.00001,34.29994,45.47228,0.03855,851.9972,453
122010022202120121,47.57403,11.30174,0.01695,0.01332,1,59,2.73973,0.0,0.9661,18.8889,25.00002,23.77403,150.89027,0.53356,867.10114,365
122010022202310003,47.59483,11.31859,0.01695,0.01332,1,59,1.5083,0.01695,0.86441,14.41641,16.66668,6.23585,296.39496,-0.23275,821.1906,663
122010200112101312,47.9074,11.84148,0.01667,0.01315,1,60,10.0,0.0,0.98333,8.33333,13.69445,4.75651,33.15615,-0.48021,569.0945,100
122010022233120102,47.74906,11.56432,0.01667,0.01315,1,60,3.64964,0.0,0.96667,13.61111,15.4836,7.82413,210.62576,0.14786,665.2949,274
122010022221012201,47.65332,11.36257,0.01667,0.01315,1,60,8.62069,0.0,0.98333,13.84277,16.11111,3.194,,0.30901,642.37634,116
122010200110302103,47.86966,11.82899,0.01639,0.01299,1,61,3.1746,0.01639,0.96721,14.44444,15.94445,11.74362,113.90134,-8.59462,600.33264,315
122001133311113233,47.48214,11.24383,0.01639,0.01299,1,61,2.65957,0.0,1.0,16.60857,18.33335,11.72886,203.89792,0.87389,937.6205,376
122010022202123032,47.58676,11.3085,0.01639,0.01299,1,61,0.48544,0.11475,0.81967,13.88889,15.83585,8.38177,199.58755,-0.35142,812.33264,2060
122010022203223011,47.6264,11.35379,0.01639,0.01299,1,61,1.16822,0.0,0.85246,14.16667,18.05557,30.28278,58.80934,0.91018,828.89246,856
122010022022223112,47.45249,11.26947,0.01613,0.01283,1,62,6.71141,0.0,1.0,18.33335,20.83335,5.8079,372.28503,-0.48928,920.0661,149
122010022233120311,47.75266,11.56794,0.01587,0.01267,1,63,2.44499,0.01587,0.98413,18.61113,23.33334,5.57488,382.31564,0.42662,672.9189,409
122010200101313220,47.87672,11.76711,0.01571,0.01446,3,191,4.44444,0.01571,0.94764,32.91667,39.16668,2.3276,168.36363,0.26583,688.08673,675
122010200110231332,47.88876,11.81918,0.01562,0.01252,1,64,5.55556,0.0,0.98438,13.61111,27.65637,10.33713,441.08853,1.89553,597.3348,180
122001133312102103,47.56188,11.12604,0.0155,0.01377,2,129,1.62075,0.00775,0.93798,15.27779,21.94444,10.21345,246.87013,-0.64613,676.93555,1234
122010200110322321,47.89892,11.8288,0.01538,0.01238,1,65,3.34448,0.0,0.98462,17.22222,18.05556,33.1826,53.49698,0.3094,554.9999,299
122010022322322322,47.81192,11.65164,0.01515,0.01223,1,66,1.37741,0.06061,0.74242,14.30556,26.66667,21.60412,39.61519,-0.64645,735.7937,726
122010022231130102,47.66058,11.58564,0.01515,0.01223,1,66,4.56621,0.0,0.98485,16.66668,25.08335,16.13004,164.69235,0.06853,697.67395,219
122010022231300332,47.69102,11.56669,0.01515,0.01223,1,66,2.43309,0.01515,0.9697,25.83333,30.83333,6.79784,212.51086,-0.23649,685.4174,411
122010022200210120,47.50816,11.27868,0.01515,0.01223,1,66,1.72414,0.0,0.92424,13.8889,15.55557,2.59899,,-0.04802,881.9924,580
122010022231123102,47.67182,11.57489,0.01493,0.01209,1,67,1.91571,0.02985,0.9403,24.34724,28.88889,8.13415,33.81045,-0.05812,702.61536,522
122010022203223210,47.63196,11.35223,0.01493,0.01209,1,67,0.68353,0.01493,0.89552,13.61112,16.66667,25.22845,76.64313,0.07588,746.9036,1463
122010022231302232,47.70194,11.5616,0.01493,0.01209,1,67,2.61097,0.0,0.98507,26.11113,30.65664,6.90793,,-0.08251,684.5675,383
122010022221030101,47.65934,11.36771,0.01493,0.01209,1,67,0.89606,0.16418,0.50746,7.77778,12.22223,12.90692,67.87925,0.16494,621.72034,1116
122010022203223212,47.63314,11.35253,0.01471,0.01195,1,68,1.24069,0.0,0.91176,14.72223,18.05557,21.44121,113.08958,-0.13712,733.8118,806
122010022200213223,47.52623,11.28492,0.01471,0.01195,1,68,1.001,0.02941,0.88235,11.47535,13.98734,13.32009,86.131,0.38917,905.0018,999
122010022231302211,47.69818,11.5629,0.01471,0.01195,1,68,4.73934,0.01471,0.94118,25.83335,29.72222,2.58362,,-0.16058,685.85736,211
122010022213333012,47.62794,11.59453,0.01449,0.01182,1,69,2.82486,0.0,0.98551,22.69878,27.51391,3.78553,,-0.74455,726.67993,354
122010022213333030,47.62916,11.59425,0.01449,0.01182,1,69,2.20264,0.0,0.98551,21.11111,26.11111,4.2778,,-0.6058,725.6036,454
122010022200212133,47.52055,11.28198,0.01449,0.01182,1,69,0.68446,0.04348,0.84058,11.38889,13.8889,9.88286,97.56245,0.08854,876.02875,1461
122010022231322120,47.71717,11.56353,0.01449,0.01182,1,69,2.77008,0.0,0.98551,26.11113,30.0,3.81985,,0.00592,677.44855,361
122010022231111202,47.644,11.59104,0.01429,0.01169,1,70,2.65252,0.02857,0.95714,20.83333,24.16667,4.01343,,-0.34067,720.17456,377
122010022200023022,47.49862,11.26167,0.01429,0.01169,1,70,2.59067,0.01429,0.94286,25.00002,29.83335,6.66607,277.00342,-0.32386,899.73505,386
122001311112131033,47.92752,11.15555,0.01429,0.01169,1,70,1.23762,0.22857,0.64286,11.94445,14.44444,16.55732,109.7324,-0.9288,564.6384,808
122010022231322301,47.7198,11.56527,0.01429,0.01169,1,70,2.36407,0.01429,0.98571,26.11113,30.55556,7.08033,731.51981,-0.00954,675.1223,423
122010022213312003,47.60598,11.58164,0.01408,0.01156,1,71,2.38663,0.01408,0.97183,23.61113,27.77778,13.35252,376.74493,0.67416,746.7705,419
122010022231123232,47.67998,11.57236,0.01389,0.01143,1,72,1.98413,0.0,0.98611,22.50002,26.11112,6.52968,506.56525,-0.32502,699.56464,504
122010022203223213,47.63324,11.35373,0.01389,0.01143,1,72,0.84459,0.02778,0.84722,15.0,18.88889,23.34832,128.04092,-0.39828,747.1951,1184
122010022200210330,47.51382,11.28081,0.01351,0.01119,1,74,1.54083,0.01351,0.93243,18.33335,22.59588,2.48326,80.72447,0.32531,881.24194,649
122010022022232133,47.45474,11.28265,0.01282,0.01073,1,78,2.15517,0.0,0.98718,25.83335,31.11114,10.65328,556.65985,-0.43678,930.3654,464
122010200101230101,47.87882,11.71953,0.01205,0.01021,1,83,2.6178,0.01205,0.95181,21.10614,24.44446,2.75726,112.13101,-0.31446,687.4172,382
122010022220020301,47.66444,11.25757,0.0119,0.01011,1,84,4.31034,0.0,1.0,38.61111,44.44448,5.90268,,0.1748,697.94055,232
122001133331103110,47.64857,11.22588,0.01176,0.01002,1,85,3.3557,0.0,0.95294,39.09099,44.76274,8.65188,,-0.10782,660.6935,298
122001133331103113,47.64986,11.22726,0.01149,0.00983,1,87,3.03951,0.0,0.96552,39.07028,44.44448,6.58257,,0.06343,661.7749,329
122010200003101012,47.90254,11.39633,0.01149,0.00983,1,87,1.72414,0.04598,0.89655,20.27778,35.55556,12.51729,56.24905,-0.64152,696.63226,580
122010022200030201,47.48909,11.27448,0.01136,0.00974,1,88,1.8622,0.01136,0.97727,25.68927,30.83336,4.89915,,0.00832,893.113,537
122001133312003320,47.56916,11.0915,0.01111,0.00956,1,90,0.64516,0.03333,0.9,13.8889,15.83335,13.6448,137.36383,-0.97637,854.93274,1550
122001133312012032,47.56512,11.10007,0.01111,0.00956,1,90,2.5,0.01111,0.98889,14.16668,15.83335,12.30093,184.18149,1.22287,878.075,400
122001133312012201,47.5661,11.09825,0.01111,0.00956,1,90,1.16686,0.01111,0.96667,13.61112,15.27779,2.21929,,0.7203,881.1744,857
122001133310031213,47.49026,11.11205,0.01087,0.00939,1,92,1.06724,0.07609,0.8587,13.33334,16.11111,5.30485,282.8623,0.54399,716.3343,937
122001133312012112,47.56232,11.10514,0.01064,0.00923,1,94,1.36426,0.0,1.0,15.27779,17.22224,16.67149,132.08482,1.96784,850.3102,733
122010200111022001,47.84614,11.8671,0.01053,0.00915,1,95,2.10084,0.01053,0.95789,34.16667,37.50003,2.6043,,0.54019,685.6804,476
122010200111021001,47.83518,11.8784,0.01053,0.00915,1,95,1.78571,0.02105,0.87368,18.33333,33.73611,21.53427,65.71514,0.44784,652.86426,560
122001133310120131,47.48576,11.12867,0.01053,0.00915,1,95,2.22717,0.01053,0.97895,17.77779,21.11111,5.99482,320.31538,-1.57231,766.99585,449
122001133311021200,47.489,11.1738,0.01031,0.00899,1,97,1.5674,0.01031,0.95876,16.94446,21.11113,4.18378,36.26946,-0.3603,873.0055,638
122010200003123110,47.93409,11.40218,0.0102,0.00891,1,98,2.6178,0.0102,0.96939,35.27778,42.22223,9.41842,166.97063,0.70852,702.2208,382
122010200111022002,47.8477,11.86631,0.0101,0.00884,1,99,3.11526,0.0,0.9697,33.33334,36.38889,6.12015,39.11613,0.74087,685.28186,321
122001133310131123,47.48793,11.15867,0.01,0.00877,1,100,1.8622,0.0,0.95,20.27779,23.33335,5.14822,,0.43413,882.2945,537
122001133310210133,47.50958,11.10669,0.01,0.00877,1,100,0.75188,0.07,0.89,12.77779,15.55557,2.91446,,-0.10631,691.2612,1330
122010200101321131,47.88178,11.75467,0.0099,0.00924,2,202,2.37812,0.02475,0.96535,30.83336,38.61111,2.13828,26.19673,0.16098,691.0776,841
122001133311121201,47.48928,11.21908,0.0099,0.00869,1,101,2.1645,0.0,0.9901,23.26251,26.11113,6.91071,587.46112,-0.07097,934.7728,462
122001133311130110,47.48366,11.23702,0.0098,0.00862,1,102,1.15473,0.01961,0.97059,17.22224,19.68853,3.16823,78.97069,0.02301,946.94104,866
122001133311020210,47.48869,11.16554,0.00971,0.00855,1,103,2.11416,0.0,1.0,22.7778,27.7778,2.07092,,0.13623,879.1456,473
122001133310032033,47.49874,11.10112,0.00971,0.00855,1,103,0.58685,0.13592,0.80583,13.8889,16.11112,8.40432,232.19283,0.12446,707.348,1704
122001133310210103,47.50658,11.10423,0.00962,0.00848,1,104,1.67224,0.03846,0.96154,14.16668,16.73612,2.77173,,-0.45137,698.43384,598
122001133312131013,47.5734,11.15582,0.00926,0.00822,1,108,2.06186,0.0,0.93519,21.11113,24.72222,7.95236,462.38519,0.32597,662.16156,485
122001133312112322,47.57016,11.14632,0.00926,0.00822,1,108,1.17647,0.00926,0.94444,16.66668,20.55557,7.07999,245.13356,-0.04602,663.82965,850
122001133311113232,47.48249,11.24241,0.00926,0.00822,1,108,1.30719,0.03704,0.9537,17.21713,20.55557,10.62891,283.12479,-0.41943,937.9243,765
122010022220312323,47.70212,11.32331,0.00917,0.00815,1,109,2.18341,0.0,0.9633,33.1928,42.77781,5.9843,,-0.1153,620.81525,458
122001133321122110,47.66982,11.03921,0.00877,0.00785,1,114,1.17509,0.00877,0.98246,15.55557,17.22224,6.17981,313.32956,0.73218,862.0886,851
122010200101233210,47.89592,11.72573,0.00877,0.00785,1,114,2.22717,0.00877,0.95614,16.38889,27.22222,20.4326,108.89975,-3.11164,683.5391,449
122010022222113211,47.74177,11.33184,0.0087,0.00779,1,115,2.12314,0.0,0.95652,37.77778,44.44448,6.70576,1230.14038,0.12546,638.4056,471
122010022220301202,47.68852,11.30537,0.00862,0.00773,1,116,3.0303,0.0,0.98276,25.69444,41.11113,7.98059,259.37511,0.17879,640.8708,330
122001133321130330,47.66732,11.06117,0.00862,0.00773,1,116,1.12994,0.0,1.0,14.44446,17.22224,3.57634,,2.34937,802.3061,885
122001133321121313,47.66642,11.05152,0.00862,0.00773,1,116,0.6402,0.06034,0.90517,10.27779,12.22223,17.32061,46.50478,1.41954,823.1224,1562
122001133321121321,47.66746,11.04883,0.00862,0.00773,1,116,0.89206,0.00862,0.99138,13.33334,14.72223,6.65159,199.84597,-0.48905,829.94806,1121
122001133310320220,47.53577,11.11865,0.00862,0.00773,1,116,1.04167,0.01724,0.96552,20.93024,25.27778,7.32755,497.99704,-0.15658,676.5763,960
122001133331032021,47.67348,11.18615,0.00847,0.00762,1,118,1.06724,0.00847,0.99153,14.72223,15.83335,3.44114,,1.54171,716.28845,937
122001133331023130,47.67334,11.18204,0.00813,0.00736,1,123,1.22699,0.0,1.0,16.3889,18.61113,14.19959,179.70538,0.22496,719.4364,815
122010022223221131,47.79394,11.35927,0.008,0.00725,1,125,1.7452,0.0,0.992,33.91788,42.5,3.68123,,-0.23345,618.44415,573
122010200001010000,47.81318,11.36043,0.00781,0.00711,1,128,1.89394,0.0,0.98438,38.56647,43.88889,4.07207,,0.31838,649.5482,528
122010200111020213,47.84174,11.86987,0.00781,0.00711,1,128,1.74825,0.0,0.97656,21.11111,35.83334,20.47027,87.60604,-2.48589,676.55383,572
122010200110201331,47.86506,11.79862,0.00763,0.00697,1,131,2.33645,0.01527,0.9771,33.33336,39.1449,6.01031,388.39172,0.11539,695.5928,428
122010200103022333,47.94368,11.69988,0.00717,0.00686,2,279,1.44404,0.00717,0.97133,32.77778,37.50003,2.23387,267.03427,0.21243,665.33514,1385
122001133310322320,47.54702,11.12421,0.00694,0.00641,1,144,1.07296,0.03472,0.95833,18.8889,26.66669,5.26475,297.00688,-0.06973,672.4099,932
122001133310322212,47.54507,11.12201,0.00685,0.00634,1,146,1.67224,0.00685,0.97945,20.00002,26.9638,7.59269,576.771,0.29624,671.817,598
122010200110133133,47.85022,11.86456,0.0068,0.0063,1,147,1.443,0.0068,0.97959,30.2778,36.66667,6.22489,436.85379,-0.44487,688.0981,693
122010022222110130,47.72806,11.32505,0.00676,0.00626,1,148,1.24224,0.00676,0.97297,26.38891,40.27778,10.42632,75.1946,-0.25468,626.99725,805
122001133303231113,47.6171,11.02954,0.00621,0.00581,1,161,0.36049,0.35404,0.54037,7.50001,13.61112,18.38664,24.99527,-0.2947,834.3815,2774
122010200003101013,47.90244,11.3973,0.00613,0.00575,1,163,1.44509,0.04294,0.90798,23.80156,37.50003,9.74716,67.54063,0.63068,694.53125,692
122001133321013122,47.65252,11.0254,0.00549,0.00521,1,182,0.83893,0.00549,0.98352,25.00002,27.22224,2.05614,,-0.30317,874.82874,1192
122001133321031101,47.65933,11.02735,0.00546,0.00518,1,183,0.80972,0.01093,0.95628,22.50002,25.2778,7.65979,80.1636,0.88347,888.2279,1235
122010200101320233,47.88846,11.7382,0.00529,0.00503,1,189,1.36986,0.01058,0.96825,28.74084,38.59722,2.25563,,-0.04738,696.0196,730
122010200101330011,47.8795,11.76023,0.00529,0.00503,1,189,1.42045,0.0,0.95767,31.94444,39.44445,1.6342,,0.26813,692.4085,704
122001133321011303,47.64425,11.02667,0.00518,0.00494,1,193,0.67295,0.01036,0.98964,24.72224,26.94447,4.10687,26.80752,0.20599,868.2251,1486
122010200101321123,47.88288,11.75194,0.00513,0.00489,1,195,1.12486,0.01538,0.96923,30.55556,38.68058,1.6752,,-0.30972,686.9791,889
122010200101313302,47.87462,11.77242,0.00513,0.00489,1,195,1.47929,0.00513,0.98462,30.55556,39.16668,4.16271,254.43074,-0.05048,687.5803,676
122010200110202031,47.87066,11.78212,0.00463,0.00446,1,216,1.33333,0.00463,0.98148,31.94444,39.70833,2.06447,,-0.12428,690.17474,750
122010200103023203,47.9405,11.702,0.00388,0.00378,1,258,2.0202,0.0,0.99225,33.33334,38.33333,1.76996,,-0.12716,667.3913,495
122010200103010110,47.90106,11.72049,0.00377,0.00369,1,265,0.77042,0.00377,0.98491,30.55556,37.5,5.02202,1040.91162,0.54701,687.5077,1298
